#               ucoord              vcoord                 hjd            eff_wave            vis2data             vis2err             vis2syn                chi2
 -4.924531690000e+01  -8.952329870000e+01   2.458656618297e+06   1.999845370000e-06   7.496126830000e-01   4.772104510000e-02   8.513189554214e-01   4.542297577766e+00
 -5.160778180000e+01  -8.834977050000e+01   2.458656627197e+06   2.027518670000e-06   8.070368080000e-01   2.794042080000e-02   8.393461704254e-01   1.337183136029e+00
 -5.160778260000e+01  -8.834977010000e+01   2.458656627197e+06   2.055015010000e-06   8.096107520000e-01   3.147458910000e-02   8.431931734085e-01   1.138423562311e+00
 -5.160778180000e+01  -8.834977050000e+01   2.458656627197e+06   2.092647900000e-06   8.170693400000e-01   2.106613940000e-02   8.482471704483e-01   2.190392150608e+00
 -5.817082430000e+01  -8.416184960000e+01   2.458656656316e+06   2.293584140000e-06   7.998221280000e-01   3.552155670000e-02   8.484118580818e-01   1.871134442033e+00
 -5.817082420000e+01  -8.416184960000e+01   2.458656656316e+06   2.338357750000e-06   7.878478610000e-01   5.655888670000e-02   8.438220620155e-01   9.794315771783e-01
 -5.959623010000e+01  -8.296617580000e+01   2.458656664085e+06   2.371582820000e-06   9.015519800000e-01   5.155895710000e-02   8.488749265671e-01   1.043841838294e+00
 -5.967441690000e+01  -8.290059030000e+01   2.458656664511e+06   2.419218840000e-06   8.971137100000e-01   9.525193590000e-02   8.412289023399e-01   3.442230108935e-01
 -6.209778760000e+01  -8.041582430000e+01   2.458656680128e+06   2.442734060000e-06   9.215750290000e-01   9.524261440000e-02   8.466724753380e-01   6.184870807954e-01
 -5.853957240000e+01   1.520910890000e+01   2.458656594941e+06   2.364394030000e-06   9.265696590000e-01   4.241405110000e-02   9.349985122681e-01   3.949275914503e-02
 -5.875431150000e+01   1.602257780000e+01   2.458656600239e+06   2.342979160000e-06   9.336135510000e-01   4.197873820000e-02   9.327114820480e-01   4.617646785742e-04
 -5.902814760000e+01   1.914142060000e+01   2.458656620465e+06   2.369644320000e-06   9.291160580000e-01   3.623388560000e-02   9.307323098183e-01   1.989702910899e-03
 -5.892416520000e+01   2.017977700000e+01   2.458656627197e+06   2.342304270000e-06   9.317234750000e-01   3.835670450000e-02   9.283103346825e-01   7.918186239465e-03
 -5.687318670000e+01   2.506103230000e+01   2.458656659363e+06   2.282412500000e-06   9.191102520000e-01   4.095113620000e-02   9.277876019478e-01   4.489958356999e-02
 -5.634571600000e+01   2.582427520000e+01   2.458656664511e+06   2.227667150000e-06   9.419963270000e-01   5.202649970000e-02   9.244299530983e-01   1.140026716685e-01
 -5.419951670000e+01   2.820186630000e+01   2.458656680980e+06   2.173340070000e-06   9.217732700000e-01   3.129268390000e-02   9.291633367538e-01   5.577134219883e-02
 -5.317688910000e+01   2.913412440000e+01   2.458656687622e+06   2.122065970000e-06   9.268805630000e-01   2.314862970000e-02   9.265142679214e-01   2.503868933854e-04
 -4.989242880000e+01   3.157830930000e+01   2.458656705781e+06   2.013086400000e-06   7.440515170000e-01   1.094882600000e-01   9.278488159180e-01   2.818013968361e+00
 -4.924531720000e+01  -8.952329870000e+01   2.458656618297e+06   2.010873000000e-06   7.670754210000e-01   7.333828700000e-02   8.361333012581e-01   8.866760207275e-01
 -4.924531720000e+01  -8.952329870000e+01   2.458656618297e+06   2.034916720000e-06   7.683392520000e-01   3.509517570000e-02   8.395919203758e-01   4.121994653943e+00
 -4.924531710000e+01  -8.952329870000e+01   2.458656618297e+06   2.076665280000e-06   7.764200610000e-01   2.517234360000e-02   8.453527688980e-01   7.499000390851e+00
 -5.160778180000e+01  -8.834977050000e+01   2.458656627197e+06   2.117738980000e-06   8.252506960000e-01   2.314288920000e-02   8.381274342537e-01   3.095826286483e-01
 -5.160778250000e+01  -8.834977010000e+01   2.458656627197e+06   2.155189780000e-06   8.378142040000e-01   4.136591010000e-02   8.431738018990e-01   1.678723804624e-02
 -5.160778180000e+01  -8.834977050000e+01   2.458656627197e+06   2.188690410000e-06   8.482138310000e-01   2.957228510000e-02   8.474979996681e-01   5.859379645122e-04
 -5.817082430000e+01  -8.416184960000e+01   2.458656656316e+06   2.406890740000e-06   7.761234890000e-01   7.848933270000e-02   8.385568261147e-01   6.327203813411e-01
 -5.904132530000e+01  -8.343164680000e+01   2.458656661060e+06   2.443700540000e-06   8.745781860000e-01   1.246306600000e-01   8.436574935913e-01   6.155291590170e-02
 -5.853957240000e+01   1.520910890000e+01   2.458656594941e+06   2.419494110000e-06   9.258917530000e-01   5.551510000000e-02   9.322536587715e-01   1.313264521536e-02
 -5.885625230000e+01   1.640874700000e+01   2.458656602753e+06   2.426114290000e-06   9.323744330000e-01   5.388957600000e-02   9.309005737305e-01   7.480015557703e-04
 -5.898814880000e+01   1.954084490000e+01   2.458656623055e+06   2.428855250000e-06   9.302096580000e-01   5.520296060000e-02   9.277353286743e-01   2.009047776393e-03
 -5.718542450000e+01   2.460922840000e+01   2.458656656316e+06   2.388568620000e-06   9.044091040000e-01   4.805207530000e-02   9.294738769531e-01   2.720841555544e-01
 -5.642186650000e+01   2.571408640000e+01   2.458656663767e+06   2.347768130000e-06   9.430193830000e-01   3.591614320000e-02   9.272390604019e-01   1.930422476890e-01
 -5.434559570000e+01   2.806869550000e+01   2.458656680031e+06   2.278827760000e-06   9.291489920000e-01   3.365760060000e-02   9.285733103752e-01   2.925488732279e-04
 -5.344322160000e+01   2.889132830000e+01   2.458656685892e+06   2.220307660000e-06   9.371990280000e-01   6.966899810000e-02   9.255307316780e-01   2.805018754450e-02
 -4.989241030000e+01   3.157832130000e+01   2.458656705781e+06   2.080484710000e-06   7.965821820000e-01   8.046031440000e-02   9.322593212128e-01   2.843478213651e+00
 -4.834532330000e+01   3.253689100000e+01   2.458656713265e+06   2.022707000000e-06   8.804520350000e-01   7.385915170000e-02   9.298377633095e-01   4.470893194372e-01
 -4.924531720000e+01  -8.952329870000e+01   2.458656618297e+06   2.100970690000e-06   7.778970230000e-01   1.936844120000e-02   8.350002765656e-01   8.692253197380e+00
 -4.924531710000e+01  -8.952329870000e+01   2.458656618297e+06   2.131987560000e-06   7.894188670000e-01   6.163506200000e-02   8.393009305000e-01   6.549877044443e-01
 -4.924531720000e+01  -8.952329870000e+01   2.458656618297e+06   2.172837450000e-06   8.005385710000e-01   3.694968220000e-02   8.447228670120e-01   1.429928969160e+00
 -5.160778180000e+01  -8.834977050000e+01   2.458656627197e+06   2.216280850000e-06   8.604493690000e-01   7.280351050000e-02   8.353837728500e-01   1.185363183730e-01
 -5.160778240000e+01  -8.834977010000e+01   2.458656627197e+06   2.265135660000e-06   8.635142290000e-01   4.671283520000e-02   8.417645096779e-01   2.167878104739e-01
 -5.718542450000e+01   2.460922840000e+01   2.458656656316e+06   2.441915850000e-06   9.027539110000e-01   8.011522420000e-02   9.264308810234e-01   8.734180119043e-02
 -5.634571600000e+01   2.582427520000e+01   2.458656664511e+06   2.423917730000e-06   9.561849420000e-01   5.754660130000e-02   9.255411624908e-01   2.835602163212e-01
 -5.406190720000e+01   2.832731330000e+01   2.458656681874e+06   2.359716340000e-06   9.437767090000e-01   3.645218950000e-02   9.290859103203e-01   1.624215220363e-01
 -5.317696380000e+01   2.913406110000e+01   2.458656687622e+06   2.296722740000e-06   9.472325200000e-01   3.358305350000e-02   9.303762912750e-01   2.519303376170e-01
 -4.989238840000e+01   3.157833550000e+01   2.458656705781e+06   2.197541640000e-06   8.333684190000e-01   8.170720580000e-02   9.336910247803e-01   1.507567929958e+00
 -4.915924870000e+01   3.203258550000e+01   2.458656709328e+06   2.137876940000e-06   8.683241990000e-01   7.590572830000e-02   9.307265877724e-01   6.758546816972e-01
 -4.832016560000e+01   3.255247850000e+01   2.458656713386e+06   2.077997080000e-06   9.093207350000e-01   4.862477430000e-02   9.333932995796e-01   2.450922190728e-01
 -4.475392910000e+01  -9.143517450000e+01   2.458656602753e+06   1.999808470000e-06   7.276511130000e-01   4.597742070000e-02   8.500660657883e-01   7.088914377455e+00
 -4.475392910000e+01  -9.143517460000e+01   2.458656602753e+06   2.032233910000e-06   7.327954620000e-01   4.383002140000e-02   8.379333019257e-01   5.754064619985e+00
 -4.475392910000e+01  -9.143517450000e+01   2.458656602753e+06   2.067980440000e-06   7.577167280000e-01   3.752468640000e-02   8.429359793663e-01   5.157524342878e+00
 -4.924531720000e+01  -8.952329870000e+01   2.458656618297e+06   2.199545820000e-06   8.145154770000e-01   2.745339260000e-02   8.481264710426e-01   1.498893140804e+00
 -4.924531710000e+01  -8.952329870000e+01   2.458656618297e+06   2.238682720000e-06   8.168089940000e-01   5.686124660000e-02   8.376014232635e-01   1.337142558989e-01
 -4.934478940000e+01  -8.947388700000e+01   2.458656618672e+06   2.279185770000e-06   8.257462950000e-01   2.844366680000e-02   8.428371548653e-01   3.610411147691e-01
 -5.160778240000e+01  -8.834977020000e+01   2.458656627197e+06   2.325373450000e-06   8.562921130000e-01   4.072393980000e-02   8.390969634056e-01   1.782839893005e-01
 -5.160778180000e+01  -8.834977050000e+01   2.458656627197e+06   2.378134850000e-06   8.520841730000e-01   4.451297290000e-02   8.455436229706e-01   2.159013424654e-02
 -5.434559540000e+01   2.806869590000e+01   2.458656680031e+06   2.445508330000e-06   9.684741140000e-01   5.091519940000e-02   9.277733564377e-01   6.390135801151e-01
 -5.344218520000e+01   2.889227610000e+01   2.458656685899e+06   2.411543770000e-06   9.532517740000e-01   5.155178420000e-02   9.264265298843e-01   2.707696378896e-01
 -4.985658340000e+01   3.160051960000e+01   2.458656705954e+06   2.268548730000e-06   8.453475450000e-01   9.142048220000e-02   9.312641620636e-01   8.832168006948e-01
 -4.832016930000e+01   3.255247640000e+01   2.458656713386e+06   2.196209270000e-06   9.319843530000e-01   6.467313320000e-02   9.348870515823e-01   2.014448080030e-03
 -4.233222190000e+01  -9.232521720000e+01   2.458656594941e+06   2.009520240000e-06   7.514222070000e-01   6.424006010000e-02   8.340091705322e-01   1.652765049272e+00
 -4.233222190000e+01  -9.232521720000e+01   2.458656594941e+06   2.047152870000e-06   7.456656710000e-01   4.084507770000e-02   8.394408822060e-01   5.271044088792e+00
 -4.475392910000e+01  -9.143517460000e+01   2.458656602753e+06   2.091723150000e-06   7.529444150000e-01   1.956992540000e-02   8.461369276047e-01   2.267690088685e+01
 -4.475392910000e+01  -9.143517460000e+01   2.458656602753e+06   2.126622500000e-06   7.647432990000e-01   2.730528960000e-02   8.373456597328e-01   7.069812741721e+00
 -4.475392910000e+01  -9.143517460000e+01   2.458656602753e+06   2.166949810000e-06   7.729002900000e-01   5.822300820000e-02   8.427710533142e-01   1.440129991719e+00
 -4.924531720000e+01  -8.952329870000e+01   2.458656618297e+06   2.307851810000e-06   8.238699870000e-01   2.575630160000e-02   8.361390829086e-01   2.269123423469e-01
 -4.924531710000e+01  -8.952329870000e+01   2.458656618297e+06   2.356116250000e-06   8.192062080000e-01   4.417662210000e-02   8.421926498413e-01   2.707437815443e-01
 -5.061590730000e+01  -8.884247320000e+01   2.458656623460e+06   2.403986090000e-06   8.373556280000e-01   6.260045780000e-02   8.347925543785e-01   1.676359436575e-03
 -5.160778180000e+01  -8.834977050000e+01   2.458656627197e+06   2.435337200000e-06   8.584633840000e-01   8.099433390000e-02   8.389130830765e-01   5.826364045162e-02
 -4.989238840000e+01   3.157833550000e+01   2.458656705781e+06   2.386456060000e-06   8.331689920000e-01   9.488830480000e-02   9.336280226707e-01   1.120863148587e+00
 -4.854986790000e+01   3.241015550000e+01   2.458656712275e+06   2.306366410000e-06   9.172068050000e-01   6.395008070000e-02   9.303014278412e-01   4.192796600449e-02
 -4.233222200000e+01  -9.232521720000e+01   2.458656594941e+06   2.069793210000e-06   7.648850900000e-01   4.239519960000e-02   8.425865173340e-01   3.359113084985e+00
 -4.233222200000e+01  -9.232521720000e+01   2.458656594941e+06   2.098544320000e-06   7.651035460000e-01   2.564551790000e-02   8.464550971985e-01   1.006256570248e+01
 -4.233222190000e+01  -9.232521720000e+01   2.458656594941e+06   2.146739660000e-06   7.715829970000e-01   2.530725320000e-02   8.395095467567e-01   7.204255238014e+00
 -4.475392910000e+01  -9.143517460000e+01   2.458656602753e+06   2.193122990000e-06   7.817461060000e-01   3.071842150000e-02   8.461537361145e-01   4.396193994173e+00
 -4.475392910000e+01  -9.143517460000e+01   2.458656602753e+06   2.230956310000e-06   7.875982290000e-01   8.068277480000e-02   8.353992104530e-01   3.510039272753e-01
 -4.475392910000e+01  -9.143517460000e+01   2.458656602753e+06   2.276410110000e-06   7.807446070000e-01   3.164684210000e-02   8.413088321686e-01   3.662448871040e+00
 -4.924531720000e+01  -8.952329870000e+01   2.458656618297e+06   2.426170660000e-06   8.248232130000e-01   7.371758680000e-02   8.370978832245e-01   2.772537611858e-02
 -4.877266380000e+01   3.227211260000e+01   2.458656711197e+06   2.433915050000e-06   8.855855260000e-01   9.523322130000e-02   9.314765334129e-01   2.322085644569e-01
 -4.832017230000e+01   3.255247460000e+01   2.458656713386e+06   2.384210220000e-06   9.137677280000e-01   5.904000760000e-02   9.348034858704e-01   1.269473142252e-01
 -4.233222200000e+01  -9.232521720000e+01   2.458656594941e+06   2.171384270000e-06   7.712838860000e-01   1.549798830000e-02   8.427864313126e-01   2.128591611752e+01
 -4.233222200000e+01  -9.232521720000e+01   2.458656594941e+06   2.198317950000e-06   7.800330170000e-01   6.498820500000e-02   8.462586402893e-01   1.038443865914e+00
 -4.233222190000e+01  -9.232521720000e+01   2.458656594941e+06   2.252136940000e-06   7.925365740000e-01   5.913631000000e-02   8.376392722130e-01   5.816967051808e-01
 -4.402968020000e+01  -9.170135560000e+01   2.458656600417e+06   2.298663510000e-06   8.004202540000e-01   3.967029700000e-02   8.439528346062e-01   1.204198056215e+00
 -4.475392910000e+01  -9.143517460000e+01   2.458656602753e+06   2.344801740000e-06   7.746775160000e-01   5.071675730000e-02   8.397014737129e-01   1.643780570707e+00
 -4.475392910000e+01  -9.143517460000e+01   2.458656602753e+06   2.397120200000e-06   7.770241920000e-01   5.614759150000e-02   8.460224866867e-01   1.510130403077e+00
 -4.233222190000e+01  -9.232521720000e+01   2.458656594941e+06   2.312862320000e-06   7.906921200000e-01   3.952774620000e-02   8.351266384125e-01   1.263679238743e+00
 -4.233222200000e+01  -9.232521720000e+01   2.458656594941e+06   2.367509000000e-06   7.793953630000e-01   6.217839300000e-02   8.419794440269e-01   1.013091734274e+00
 -4.347849670000e+01  -9.190393040000e+01   2.458656598639e+06   2.418042200000e-06   7.766605760000e-01   7.165119530000e-02   8.347767591476e-01   6.578809151834e-01
 -4.475392910000e+01  -9.143517460000e+01   2.458656602753e+06   2.444187260000e-06   7.585948230000e-01   1.061237120000e-01   8.382177948952e-01   5.629267701265e-01
 -4.233222200000e+01  -9.232521720000e+01   2.458656594941e+06   2.434537720000e-06   8.114451660000e-01   1.047474040000e-01   8.365460634232e-01   5.742380430149e-02
 -3.309789530000e+01  -3.175904090000e+01   2.458656687797e+06   1.997880530000e-06   9.502206040000e-01   6.964951450000e-02   9.699084758759e-01   7.990268289693e-02
 -3.353513370000e+01  -2.984930340000e+01   2.458656709725e+06   2.011085120000e-06   8.362540370000e-01   1.313697010000e-01   9.682384729385e-01   1.009380751231e+00
 -3.146203130000e+01  -4.566374130000e+01   2.458656709454e+06   2.002693920000e-06   8.504178300000e-01   1.090795320000e-01   9.491625428200e-01   8.194853050943e-01
 -3.168194240000e+01  -4.534090420000e+01   2.458656713386e+06   2.029632390000e-06   9.039809750000e-01   6.463700020000e-02   9.507954716682e-01   5.245638177631e-01
 -3.171741490000e+01  -3.399541340000e+01   2.458656661413e+06   2.013151480000e-06   9.317783130000e-01   6.861082750000e-02   9.655449986458e-01   2.422097129139e-01
 -3.278623670000e+01  -3.237842770000e+01   2.458656680569e+06   2.038520350000e-06   9.360778750000e-01   5.854007970000e-02   9.672065973282e-01   2.827586973968e-01
 -3.319183590000e+01  -3.132493410000e+01   2.458656692773e+06   2.081481470000e-06   9.132022330000e-01   1.093589220000e-01   9.692172408104e-01   2.623616542940e-01
 -3.353996730000e+01  -2.977916260000e+01   2.458656710527e+06   2.108689590000e-06   9.006294870000e-01   8.593698240000e-02   9.683278203011e-01   6.205771118834e-01
 -2.961437400000e+01  -4.772208530000e+01   2.458656683683e+06   2.004363070000e-06   9.753743190000e-01   8.360442670000e-02   9.472466111183e-01   1.131905421023e-01
 -3.042743900000e+01  -4.689507290000e+01   2.458656694159e+06   2.037705540000e-06   9.267333840000e-01   9.283546430000e-02   9.496705532074e-01   6.104524051438e-02
 -3.142200870000e+01  -4.572249610000e+01   2.458656708738e+06   2.085123260000e-06   9.006995620000e-01   6.207446870000e-02   9.529326558113e-01   7.080525289711e-01
 -3.160568280000e+01  -4.545285590000e+01   2.458656712023e+06   2.146845050000e-06   9.319895850000e-01   6.525771910000e-02   9.515983462334e-01   9.028935204621e-02
 -3.136032490000e+01  -3.441678410000e+01   2.458656656316e+06   2.054409970000e-06   9.270057030000e-01   4.954236730000e-02   9.667156934738e-01   6.424599449824e-01
 -3.170683320000e+01  -3.400790000000e+01   2.458656661262e+06   2.120767760000e-06   9.584770850000e-01   6.275002580000e-02   9.658946990967e-01   1.397335372910e-02
 -3.276337010000e+01  -3.241254350000e+01   2.458656680165e+06   2.174258840000e-06   9.754907130000e-01   4.675736850000e-02   9.683036804199e-01   2.362648446138e-02
 -3.325291860000e+01  -3.106224210000e+01   2.458656695791e+06   2.218822640000e-06   9.643890850000e-01   8.425908900000e-02   9.671306610107e-01   1.058685741597e-03
 -3.354027530000e+01  -2.977469250000e+01   2.458656710578e+06   2.259147760000e-06   9.499174040000e-01   8.041590890000e-02   9.692624211311e-01   5.787010728039e-02
 -2.774001410000e+01  -4.916122520000e+01   2.458656664511e+06   1.998132900000e-06   9.583550770000e-01   5.157610200000e-02   9.514370560646e-01   1.799147259827e-02
 -2.822035800000e+01  -4.880407860000e+01   2.458656669302e+06   2.031013530000e-06   9.951099260000e-01   5.569888740000e-02   9.477053880692e-01   7.243472158721e-01
 -2.950782040000e+01  -4.781701470000e+01   2.458656682457e+06   2.087547750000e-06   1.019529480000e+00   4.660089100000e-02   9.511674642563e-01   2.151995105168e+00
 -2.978670320000e+01  -4.756855810000e+01   2.458656685667e+06   2.154858220000e-06   1.037411590000e+00   3.624759320000e-02   9.499779939651e-01   5.818329751968e+00
 -3.118765080000e+01  -4.601465400000e+01   2.458656705126e+06   2.200406130000e-06   9.445852410000e-01   7.702970630000e-02   9.482509493828e-01   2.264640873259e-03
 -3.151307250000e+01  -4.558881120000e+01   2.458656710367e+06   2.272256060000e-06   9.455218960000e-01   5.757303890000e-02   9.517884850502e-01   1.184742924880e-02
 -2.934895140000e+01  -4.074049530000e+01   2.458656658564e+06   2.144920110000e-06   9.069428170000e-01   1.073719790000e-01   9.600949287415e-01   2.450524969125e-01
 -2.845022430000e+01  -3.683946160000e+01   2.458656625389e+06   2.041393900000e-06   8.640302280000e-01   6.351415480000e-02   9.656880497932e-01   2.561772465400e+00
 -2.865794070000e+01  -3.670640950000e+01   2.458656627197e+06   2.110091780000e-06   8.878770660000e-01   8.371436100000e-02   9.647879600525e-01   8.440647947033e-01
 -3.136032500000e+01  -3.441678400000e+01   2.458656656316e+06   2.191596780000e-06   9.689674230000e-01   4.094762650000e-02   9.678639769554e-01   7.261807596123e-04
 -3.167516340000e+01  -3.404527070000e+01   2.458656660810e+06   2.267621500000e-06   1.000314480000e+00   3.663823890000e-02   9.667642116547e-01   8.385381306841e-01
 -3.274208420000e+01  -3.244379330000e+01   2.458656679795e+06   2.329971840000e-06   9.985935580000e-01   3.834242790000e-02   9.670383930206e-01   6.773009598615e-01
 -3.330400830000e+01  -3.084415280000e+01   2.458656698297e+06   2.377435050000e-06   9.510140270000e-01   7.450533590000e-02   9.694052338600e-01   6.093203802911e-02
 -3.354455450000e+01  -2.971259530000e+01   2.458656711288e+06   2.413425050000e-06   9.330127420000e-01   1.058212420000e-01   9.683673977852e-01   1.116214134625e-01
 -2.681049910000e+01  -4.974506570000e+01   2.458656656316e+06   2.010056620000e-06   8.976435490000e-01   6.786159430000e-02   9.458860158920e-01   5.053716761376e-01
 -2.708994820000e+01  -4.956954010000e+01   2.458656658780e+06   2.073387820000e-06   9.461544430000e-01   6.183122960000e-02   9.491733312607e-01   2.383846631438e-03
 -2.752380090000e+01  -4.929703160000e+01   2.458656662605e+06   2.136636570000e-06   1.012934460000e+00   7.351172560000e-02   9.477713108063e-01   7.857617689230e-01
 -2.874458510000e+01  -4.841430390000e+01   2.458656674532e+06   2.201646530000e-06   1.067491750000e+00   4.265197920000e-02   9.461061954498e-01   8.099451999954e+00
 -2.961056150000e+01  -4.772548250000e+01   2.458656683639e+06   2.277307350000e-06   1.071008340000e+00   3.765944700000e-02   9.500557184219e-01   1.031531975643e+01
 -3.037914010000e+01  -4.694539460000e+01   2.458656693524e+06   2.348520240000e-06   1.025198710000e+00   7.577261190000e-02   9.503721594810e-01   9.751848242370e-01
 -2.922675820000e+01  -4.286828790000e+01   2.458656668459e+06   2.254404980000e-06   9.361465530000e-01   1.028627880000e-01   9.568741321564e-01   4.060509978680e-02
 -2.763533830000e+01  -3.736143460000e+01   2.458656618297e+06   2.090708170000e-06   8.804904800000e-01   6.254398100000e-02   9.671831727028e-01   1.921294513893e+00
 -2.822187590000e+01  -3.698572960000e+01   2.458656623402e+06   2.173722750000e-06   9.152259850000e-01   5.218706990000e-02   9.667530655861e-01   9.748667245453e-01
 -2.865794040000e+01  -3.670640970000e+01   2.458656627197e+06   2.258941220000e-06   9.398229330000e-01   4.767333090000e-02   9.657983779907e-01   2.968759378446e-01
 -3.136032490000e+01  -3.441678410000e+01   2.458656656316e+06   2.348120840000e-06   9.969091070000e-01   3.627552800000e-02   9.665995240211e-01   6.981237892815e-01
 -3.166307240000e+01  -3.405953820000e+01   2.458656660638e+06   2.409705530000e-06   1.023202440000e+00   5.643905630000e-02   9.653967022896e-01   1.049016716907e+00
 -3.278785050000e+01  -3.242695900000e+01   2.458656680031e+06   2.439484210000e-06   1.012424210000e+00   6.598791070000e-02   9.669998288155e-01   4.738591632967e-01
 -2.294984420000e+01  -5.164335960000e+01   2.458656627197e+06   1.992874430000e-06   9.043255760000e-01   4.212311750000e-02   9.494634866714e-01   1.148264384070e+00
 -2.681049920000e+01  -4.974506570000e+01   2.458656656316e+06   2.177888370000e-06   9.580751660000e-01   4.142345860000e-02   9.493525028229e-01   4.434100082758e-02
 -2.717885190000e+01  -4.951369850000e+01   2.458656659564e+06   2.258630190000e-06   1.009504470000e+00   7.536079740000e-02   9.478750824928e-01   6.687822421016e-01
 -2.761352350000e+01  -4.924067560000e+01   2.458656663396e+06   2.339255490000e-06   1.071591280000e+00   6.527442240000e-02   9.481284618378e-01   3.577554816109e+00
 -2.884609990000e+01  -4.710613160000e+01   2.458656672109e+06   2.362108020000e-06   1.065404590000e+00   1.100416670000e-01   9.517525434494e-01   1.066694852796e+00
 -2.510737220000e+01  -3.941520150000e+01   2.458656602472e+06   2.079816940000e-06   8.601201990000e-01   1.053599000000e-01   9.658114910126e-01   1.006300559924e+00
 -2.543225340000e+01  -3.854408010000e+01   2.458656601246e+06   2.134298480000e-06   8.879755820000e-01   6.992904330000e-02   9.654084444046e-01   1.226126995174e+00
 -2.654568400000e+01  -3.795427630000e+01   2.458656609793e+06   2.224369230000e-06   9.440245530000e-01   5.876407660000e-02   9.646583199501e-01   1.232915208355e-01
 -2.799729890000e+01  -3.712958170000e+01   2.458656621447e+06   2.332384800000e-06   9.314963250000e-01   4.290809250000e-02   9.655632972717e-01   6.303600157108e-01
 -2.865794070000e+01  -3.670640950000e+01   2.458656627197e+06   2.409224680000e-06   9.390533070000e-01   6.886409700000e-02   9.646830558777e-01   1.385169715418e-01
 -2.207042680000e+01  -5.198367880000e+01   2.458656621355e+06   2.015211950000e-06   9.068201320000e-01   8.807522180000e-02   9.445206522942e-01   1.832260404709e-01
 -2.277539940000e+01  -5.171086690000e+01   2.458656626038e+06   2.064673080000e-06   9.396710550000e-01   4.886960880000e-02   9.472525119781e-01   2.406731403003e-02
 -2.294984130000e+01  -5.164336090000e+01   2.458656627197e+06   2.146831680000e-06   9.637482490000e-01   5.016988760000e-02   9.466112256050e-01   1.166768036494e-01
 -2.681049920000e+01  -4.974506560000e+01   2.458656656316e+06   2.378778220000e-06   9.589503740000e-01   4.726097070000e-02   9.494448900223e-01   4.045229758408e-02
 -2.738591330000e+01  -4.938364060000e+01   2.458656661389e+06   2.433864530000e-06   1.025589630000e+00   1.172268860000e-01   9.474332928658e-01   4.445022237495e-01
 -2.454865090000e+01  -3.895803120000e+01   2.458656594941e+06   2.180686520000e-06   8.964598240000e-01   7.001692390000e-02   9.668204784393e-01   1.009842599463e+00
 -2.506601090000e+01  -3.871565780000e+01   2.458656598633e+06   2.280819820000e-06   9.243707430000e-01   6.095789820000e-02   9.663039445877e-01   4.732123552308e-01
 -2.570769530000e+01  -3.841019570000e+01   2.458656603254e+06   2.386399400000e-06   9.416359360000e-01   6.982177840000e-02   9.670014381409e-01   1.319790857451e-01
 -2.763533830000e+01  -3.736143460000e+01   2.458656618297e+06   2.430283110000e-06   9.442243040000e-01   7.360479610000e-02   9.652142524719e-01   8.132246176276e-02
 -1.911033590000e+01  -5.299010310000e+01   2.458656602753e+06   1.994780190000e-06   8.234708890000e-01   6.242558660000e-02   9.485662579536e-01   4.015662460062e+00
 -1.911033590000e+01  -5.299010320000e+01   2.458656602753e+06   2.005588740000e-06   8.310194490000e-01   1.216962810000e-01   9.431967735291e-01   8.496802866842e-01
 -2.160997880000e+01  -5.216186410000e+01   2.458656618297e+06   2.093441840000e-06   9.296974020000e-01   5.066009480000e-02   9.483312368393e-01   1.352921153828e-01
 -2.176537520000e+01  -5.210172840000e+01   2.458656619329e+06   2.176246570000e-06   9.552703540000e-01   3.899912810000e-02   9.476940631866e-01   3.774013747446e-02
 -2.246749080000e+01  -5.183002210000e+01   2.458656623993e+06   2.246800290000e-06   9.804087220000e-01   4.108456240000e-02   9.457525014877e-01   7.115494142181e-01
 -2.294984130000e+01  -5.164336090000e+01   2.458656627197e+06   2.348548440000e-06   9.947185750000e-01   4.271779810000e-02   9.469303488731e-01   1.251480544717e+00
 -2.294984110000e+01  -5.164336100000e+01   2.458656627197e+06   2.408914410000e-06   9.828246270000e-01   5.047746210000e-02   9.448447227478e-01   5.661254883571e-01
 -2.454865170000e+01  -3.895803090000e+01   2.458656594941e+06   2.349465830000e-06   8.883086310000e-01   6.512504960000e-02   9.659680128098e-01   1.421974224156e+00
 -2.463914270000e+01  -3.891563760000e+01   2.458656595587e+06   2.408892220000e-06   8.906053050000e-01   8.756604930000e-02   9.645679593086e-01   7.134334443868e-01
 -1.778356670000e+01  -5.336718720000e+01   2.458656594941e+06   2.002059580000e-06   8.098519700000e-01   1.294499420000e-01   9.426659941673e-01   1.052650378683e+00
 -1.839349310000e+01  -5.319383870000e+01   2.458656598533e+06   2.049517620000e-06   8.456628190000e-01   8.035471040000e-02   9.453604221344e-01   1.539383241734e+00
 -1.911033590000e+01  -5.299010320000e+01   2.458656602753e+06   2.120475020000e-06   8.945315950000e-01   3.747057990000e-02   9.443181157112e-01   1.765398386689e+00
 -1.911033590000e+01  -5.299010320000e+01   2.458656602753e+06   2.205745630000e-06   9.188708730000e-01   4.957373300000e-02   9.429087638855e-01   2.351199453877e-01
 -2.160997880000e+01  -5.216186410000e+01   2.458656618297e+06   2.296438970000e-06   9.747809790000e-01   3.699541850000e-02   9.477789998055e-01   5.327154684435e-01
 -2.160997880000e+01  -5.216186410000e+01   2.458656618297e+06   2.372015530000e-06   9.736952940000e-01   4.298937600000e-02   9.476145505905e-01   3.680591766730e-01
